,ratings_and_offers_id,price_string,option,price
8171,8419,$45.00 ,,45.0
8172,8420,$16.00 ,,16.0
8173,8421,$36.00 ,,36.0
8174,8422,$13.99 ,,13.99
8175,8423,$29.50 ,,29.5
8176,8424,$24.00 ,,24.0
8177,8425,$39.00 ,,39.0
8178,8426,$39.00 ,4 Options,39.0
8179,8427,$19.99 ,,19.99
8180,8428,$46.00 ,,46.0
8181,8429,$54.00 ,,54.0
8182,8430,$75.00 ,,75.0
8183,8431,$31.00 ,,31.0
8184,8432,$16.00 ,,16.0
8185,8433,$39.00 ,4 Options,39.0
8186,8434,$45.00 ,,45.0
8187,8435,$35.00 ,,35.0
8188,8436,$21.50 ,,21.5
8189,8437,$109.00 ,,109.0
8190,8438,$16.00 ,,16.0
8191,8439,$18.99 ,,18.99
8192,8440,$13.99 ,,13.99
8193,8441,$18.99 ,,18.99
8194,8442,$50.00 ,,50.0
8195,8443,$95.00 ,,95.0
8196,8444,$54.00 ,,54.0
8197,8445,$65.00 ,,65.0
8198,8446,$40.00 ,,40.0
8199,8447,$69.00 ,,69.0
8200,8448,$65.00 ,,65.0
8201,8449,$48.00 ,,48.0
8202,8450,$70.00 ,,70.0
8203,8451,$24.00 ,,24.0
8204,8452,$8.00 ,,8.0
8205,8453,$40.00 ,,40.0
8206,8454,$18.00 ,,18.0
8207,8455,$58.00 ,,58.0
8208,8456,$12.00 ,,12.0
8209,8457,$29.50 ,,29.5
8210,8458,$72.00 ,,72.0
8211,8459,$16.99 ,,16.99
8212,8460,$26.99 ,,26.99
8213,8461,$14.00 ,,14.0
8214,8462,$22.00 ,,22.0
8215,8463,$46.00 ,,46.0
8216,8464,$9.99 ,,9.99
8217,8466,$30.00 ,,30.0
8218,8467,$32.00 ,,32.0
8219,8468,$38.00 ,,38.0
8220,8469,$69.00 ,,69.0
8221,8470,$28.00 ,,28.0
8222,8471,$62.00 ,,62.0
8223,8472,$20.00 ,,20.0
8224,8473,$69.00 ,,69.0
8225,8474,$24.00 ,,24.0
8226,8475,$48.00 ,,48.0
8227,8476,$74.00 ,,74.0
8228,8477,$39.50 ,,39.5
8229,8478,$45.00 ,,45.0
8230,8479,$24.99 ,,24.99
8231,8480,$40.00 ,,40.0
8232,8481,$22.00 ,,22.0
8233,8482,$95.00 ,,95.0
8234,8483,$35.00 ,,35.0
8235,8484,$30.00 ,,30.0
8236,8485,$28.50 ,,28.5
8237,8486,$50.00 ,,50.0
8238,8487,$39.00 ,,39.0
8239,8488,$68.00 ,,68.0
8240,8489,$87.00 ,,87.0
8241,8490,$16.79 ,,16.79
8242,8491,$38.99 ,,38.99
8243,8492,$26.00 ,,26.0
8244,8493,$55.00 ,,55.0
8245,8494,$24.00 ,,24.0
8246,8495,$13.99 ,,13.99
8247,8496,$30.00 ,,30.0
8248,8497,$51.00 ,,51.0
8249,8498,$38.00 ,,38.0
8250,8499,$19.99 ,,19.99
8251,8500,$24.00 ,,24.0
8252,8501,$24.00 ,,24.0
8253,8502,$55.00 ,,55.0
8254,8503,$15.00 ,,15.0
8255,8504,$32.00 ,,32.0
8256,8505,$25.00 ,,25.0
8257,8506,$27.00 ,,27.0
8258,8507,$24.99 ,,24.99
8259,8508,$45.00 ,,45.0
8260,8510,$27.99 ,,27.99
8261,8511,$34.00 ,,34.0
8262,8512,$42.00 ,,42.0
8263,8513,$65.00 ,,65.0
8264,8514,$39.50 ,,39.5
8265,8515,$12.99 ,,12.99
8266,8516,$24.00 ,,24.0
8267,8517,$32.00 ,,32.0
8268,8518,$38.00 ,,38.0
8269,8519,$14.00 ,,14.0
8270,8520,$65.00 ,,65.0
8271,8521,$65.00 ,,65.0
8272,8522,$38.00 ,,38.0
8273,8523,$13.99 ,,13.99
8274,8524,$5.99 ,,5.99
8275,8525,$19.00 ,,19.0
8276,8526,$49.00 ,,49.0
8277,8527,$12.00 ,,12.0
8278,8528,$24.99 ,,24.99
8279,8529,$8.99 ,,8.99
8280,8530,$8.99 ,,8.99
8281,8531,$29.50 ,,29.5
8282,8532,$64.00 ,,64.0
8283,8533,$99.00 ,,99.0
8284,8534,$45.00 ,,45.0
8285,8535,$68.00 ,,68.0
8286,8536,$48.00 ,,48.0
8287,8537,$34.00 ,,34.0
8288,8538,$10.00 ,,10.0
8289,8539,$39.00 ,4 Options,39.0
8290,8540,$50.00 ,,50.0
8291,8541,$26.00 ,,26.0
8292,8542,$24.00 ,,24.0
8293,8543,$55.00 ,,55.0
8294,8544,$129.00 ,,129.0
8295,8545,$21.99 ,,21.99
8296,8546,$79.00 ,,79.0
8297,8547,$90.00 ,,90.0
8298,8548,$15.00 ,,15.0
8299,8549,$22.00 ,,22.0
8300,8550,$18.99 ,,18.99
8301,8551,$69.00 ,,69.0
8302,8552,$25.00 ,,25.0
8303,8553,$38.00 ,,38.0
8304,8554,$39.00 ,,39.0
8305,8555,$16.00 ,,16.0
8306,8556,$55.00 ,,55.0
8307,8557,$35.00 ,,35.0
8308,8558,$39.50 ,,39.5
8309,8559,$13.99 ,,13.99
8310,8560,$19.50 ,,19.5
8311,8561,$14.95 ,,14.95
8312,8562,$18.99 ,,18.99
8313,8563,$7.49 ,,7.49
8314,8564,$10.99 ,2 Colors,10.99
8315,8565,$24.00 ,,24.0
8316,8566,$7.00 ,,7.0
8317,8567,$16.00 ,,16.0
8318,8568,$12.00 ,,12.0
8319,8569,$26.99 ,,26.99
8320,8570,$39.00 ,,39.0
8321,8571,$15.00 ,,15.0
8322,8572,$23.99 ,,23.99
8323,8573,$38.00 ,,38.0
8324,8574,$18.00 ,,18.0
8325,8575,$48.00 ,,48.0
8326,8576,$65.00 ,,65.0
8327,8577,$39.00 ,4 Options,39.0
8328,8578,$34.00 ,,34.0
8329,8579,$39.00 ,,39.0
8330,8580,$22.00 ,,22.0
8331,8581,$72.00 ,,72.0
8332,8582,$48.00 ,,48.0
8333,8583,$15.00 ,,15.0
8334,8584,$39.00 ,,39.0
8335,8585,$7.00 ,,7.0
8336,8586,$9.49 ,,9.49
8337,8587,$38.99 ,,38.99
8338,8588,$49.00 ,,49.0
8339,8590,$35.00 ,,35.0
8340,8591,$6.99 ,,6.99
8341,8592,$23.00 ,,23.0
8342,8593,$55.00 ,,55.0
8343,8594,$38.00 ,,38.0
8344,8595,$17.99 ,,17.99
8345,8596,$8.00 ,,8.0
8346,8597,$19.99 ,,19.99
8347,8598,$28.00 ,,28.0
8348,8599,$14.00 ,,14.0
8349,8600,$15.99 ,,15.99
8350,8601,$40.00 ,,40.0
8351,8602,$3.99 ,,3.99
8352,8603,$46.00 ,,46.0
8353,8604,$60.00 ,,60.0
8354,8605,$3.99 ,,3.99
8355,8606,$14.00 ,,14.0
8356,8607,$10.00 ,,10.0
8357,8608,$46.00 ,,46.0
8358,8609,$22.00 ,,22.0
8359,8610,$3.99 ,,3.99
8360,8611,$14.00 ,,14.0
8361,8612,$3.50 ,,3.5
8362,8613,$5.00 ,,5.0
8363,8614,$42.00 ,,42.0
8364,8615,$4.99 ,,4.99
8365,8616,$5.99 ,,5.99
8366,8617,$3.99 ,,3.99
8367,8618,$8.49 ,,8.49
8368,8619,$11.00 ,,11.0
8369,8620,$76.00 ,,76.0
8370,8621,$20.00 ,,20.0
8371,8622,$39.00 ,,39.0
8372,8623,$18.00 ,,18.0
8373,8624,$9.00 ,,9.0
8374,8625,$14.99 ,,14.99
8375,8626,$14.00 ,,14.0
8376,8627,$18.99 ,,18.99
8377,8628,$15.99 ,,15.99
8378,8629,$11.00 ,,11.0
8379,8630,$9.49 ,,9.49
8380,8631,$3.99 ,,3.99
8381,8632,$6.00 ,,6.0
8382,8633,$8.00 ,,8.0
8383,8634,$20.00 ,,20.0
8384,8635,$11.00 ,,11.0
8385,8636,$21.95 ,,21.95
8386,8637,$6.00 ,,6.0
8387,8639,$14.00 ,,14.0
8388,8640,$7.00 ,,7.0
8389,8641,$14.99 ,,14.99
8390,8642,$38.00 ,,38.0
8391,8643,$2.49 ,,2.49
8392,8644,$26.00 ,,26.0
8393,8645,$11.00 ,,11.0
8394,8646,$29.99 ,,29.99
8395,8647,$55.00 ,,55.0
8396,8648,$54.00 ,,54.0
8397,8649,$24.99 ,,24.99
8398,8650,$21.00 ,,21.0
8399,8651,$36.00 ,,36.0
8400,8652,$21.95 ,,21.95
8401,8653,$26.00 ,,26.0
8402,8654,$24.99 ,,24.99
8403,8655,$4.99 ,,4.99
8404,8656,$26.00 ,,26.0
8405,8657,$50.00 ,,50.0
8406,8658,$12.00 ,,12.0
8407,8659,$17.00 ,,17.0
8408,8660,$14.99 ,,14.99
8409,8661,$3.99 ,,3.99
8410,8662,$15.00 ,,15.0
8411,8663,$42.00 ,,42.0
8412,8664,$14.99 ,,14.99
8413,8665,$48.00 ,,48.0
8414,8666,$6.00 ,,6.0
8415,8667,$12.00 ,,12.0
8416,8668,$14.00 ,,14.0
8417,8669,$56.00 ,,56.0
8418,8670,$45.00 ,,45.0
8419,8671,$14.99 ,,14.99
8420,8672,$14.00 ,,14.0
8421,8673,$15.99 ,,15.99
8422,8674,$4.99 ,,4.99
8423,8675,$4.99 ,,4.99
8424,8676,$25.00 ,,25.0
8425,8677,$6.00 ,,6.0
8426,8678,$32.00 ,,32.0
8427,8679,$17.00 ,,17.0
8428,8680,$14.99 ,,14.99
8429,8681,$49.00 ,,49.0
8430,8682,$4.99 ,,4.99
8431,8683,$3.99 ,,3.99
8432,8684,$48.00 ,,48.0
8433,8685,$44.00 ,,44.0
8434,8686,$24.99 ,,24.99
8435,8687,$24.99 ,,24.99
8436,8688,$9.99 ,,9.99
8437,8689,$24.99 ,,24.99
8438,8690,$14.99 ,,14.99
8439,8691,$12.00 ,,12.0
8440,8692,$21.99 ,,21.99
8441,8693,$32.00 ,,32.0
8442,8695,$30.00 ,,30.0
8443,8696,$24.00 ,,24.0
8444,8697,$159.00 ,,159.0
8445,8698,$12.00 ,,12.0
8446,8699,$3.75 ,,3.75
8447,8700,$3.75 ,,3.75
8448,8701,$3.75 ,,3.75
8449,8702,$24.00 ,,24.0
8450,8703,$3.75 ,,3.75
8451,8704,$6.00 ,,6.0
8452,8705,$52.00 ,,52.0
8453,8706,$3.00 ,,3.0
8454,8707,$3.75 ,,3.75
8455,8708,$15.00 ,,15.0
8456,8710,$1.99 ,,1.99
8457,8711,$4.99 ,,4.99
8458,8712,$3.75 ,,3.75
8459,8713,$4.00 ,,4.0
8460,8714,$3.00 ,,3.0
8461,8715,$4.00 ,,4.0
8462,8716,$33.00 ,,33.0
8463,8717,$1.99 ,,1.99
8464,8718,$38.00 ,,38.0
8465,8719,$19.00 ,,19.0
8466,8720,$14.00 ,,14.0
8467,8721,$19.99 ,,19.99
8468,8722,$65.00 ,,65.0
8469,8723,$9.99 ,,9.99
8470,8724,$3.20 ,,3.2
8471,8725,$3.75 ,,3.75
8472,8726,$24.00 ,,24.0
8473,8727,$10.00 ,,10.0
8474,8728,$42.00 ,,42.0
8475,8729,$45.00 ,,45.0
8476,8730,$3.00 ,,3.0
8477,8731,$15.00 ,,15.0
8478,8732,$44.00 ,,44.0
8479,8733,$39.00 ,,39.0
8480,8734,$35.00 ,,35.0
8481,8735,$35.00 ,,35.0
8482,8736,$3.50 ,,3.5
8483,8737,$3.75 ,,3.75
8484,8738,$58.00 ,,58.0
8485,8739,$85.00 ,,85.0
8486,8740,$3.99 ,,3.99
8487,8741,$3.75 ,,3.75
8488,8742,$3.75 ,,3.75
8489,8743,$17.00 ,,17.0
8490,8744,$9.99 ,,9.99
8491,8745,$14.99 ,,14.99
8492,8747,$4.00 ,,4.0
8493,8748,$5.00 ,,5.0
8494,8749,$99.00 ,,99.0
8495,8750,$3.75 ,,3.75
8496,8751,$5.00 ,,5.0
8497,8752,$4.00 ,,4.0
8498,8753,$46.00 ,,46.0
8499,8754,$90.00 ,,90.0
8500,8755,$5.99 ,,5.99
8501,8756,$5.00 ,,5.0
8502,8757,$5.00 ,,5.0
8503,8758,$4.00 ,,4.0
8504,8759,$14.99 ,,14.99
8505,8760,$3.00 ,,3.0
8506,8761,$4.00 ,,4.0
8507,8762,$7.49 ,,7.49
8508,8763,$9.99 ,,9.99
8509,8764,$18.00 ,,18.0
8510,8765,$12.49 ,,12.49
8511,8766,$11.00 ,,11.0
8512,8767,$3.99 ,,3.99
8513,8768,$19.99 ,,19.99
8514,8769,$5.99 ,,5.99
8515,8770,$4.00 ,3 Options,4.0
8516,8771,$7.98 ,,7.98
8517,8772,$10.00 ,,10.0
8518,8773,$9.99 ,,9.99
8519,8774,$2.99 ,,2.99
8520,8775,$14.00 ,2 Options,14.0
8521,8776,$4.00 ,,4.0
8522,8777,$3.99 ,,3.99
8523,8778,$3.99 ,,3.99
8524,8779,$7.49 ,,7.49
8525,8780,$20.00 ,,20.0
8526,8781,$3.99 ,,3.99
8527,8782,$3.99 ,,3.99
8528,8783,$3.75 ,,3.75
8529,8784,$4.00 ,,4.0
8530,8785,$89.00 ,,89.0
8531,8786,$162.00 ,,162.0
8532,8787,$4.00 ,,4.0
8533,8788,$3.29 ,,3.29
8534,8789,$5.00 ,,5.0
8535,8790,$6.00 ,,6.0
8536,8791,$9.00 ,,9.0
8537,8792,$9.00 ,2 Colors,9.0
8538,8793,$3.99 ,,3.99
8539,8794,$5.80 ,,5.8
8540,8795,$3.50 ,,3.5
8541,8796,$4.00 ,,4.0
8542,8797,$5.00 ,,5.0
8543,8798,$26.00 ,,26.0
8544,8799,$3.00 ,,3.0
8545,8800,$5.00 ,,5.0
8546,8801,$3.00 ,,3.0
8547,8802,$4.99 ,,4.99
8548,8803,$18.00 ,,18.0
8549,8804,$6.00 ,,6.0
8550,8805,$3.99 ,,3.99
8551,8806,$10.00 ,,10.0
8552,8807,$6.00 ,,6.0
8553,8808,$3.99 ,,3.99
8554,8809,$2.99 ,,2.99
8555,8810,$18.00 ,,18.0
8556,8811,$3.99 ,,3.99
8557,8812,$3.00 ,,3.0
8558,8813,$3.00 ,,3.0
8559,8814,$3.00 ,,3.0
8560,8815,$6.00 ,,6.0
8561,8816,$95.00 ,,95.0
8562,8817,$90.00 ,,90.0
8563,8818,$5.50 ,,5.5
8564,8819,$3.00 ,,3.0
8565,8820,$3.60 ,,3.6
8566,8821,$6.00 ,,6.0
8567,8822,$6.00 ,,6.0
8568,8823,$78.00 ,,78.0
8569,8824,$14.99 ,,14.99
8570,8825,$3.00 ,,3.0
8571,8826,$20.00 ,,20.0
8572,8827,$14.99 ,,14.99
8573,8828,$7.00 ,,7.0
8574,8829,$30.00 ,,30.0
8575,8830,$5.00 ,,5.0
8576,8831,$6.00 ,,6.0
8577,8832,$16.00 ,,16.0
8578,8833,$15.97 ,,15.97
8579,8834,$5.00 ,,5.0
8580,8835,$24.00 ,,24.0
8581,8836,$3.00 ,,3.0
8582,8837,$8.00 ,,8.0
8583,8838,$22.00 ,,22.0
8584,8839,$20.00 ,,20.0
8585,8840,$16.00 ,,16.0
8586,8841,$5.50 ,,5.5
8587,8842,$34.00 ,,34.0
8588,8843,$6.00 ,,6.0
8589,8844,$4.00 ,,4.0
8590,8845,$9.60 ,,9.6
8591,8846,$30.00 ,,30.0
8592,8847,$4.90 ,,4.9
8593,8848,$4.00 ,,4.0
8594,8849,$28.00 ,,28.0
8595,8850,$65.00 ,,65.0
8596,8851,$3.99 ,,3.99
8597,8852,$25.00 ,,25.0
8598,8853,$5.00 ,,5.0
8599,8854,$7.90 ,,7.9
8600,8855,$5.00 ,,5.0
8601,8856,$6.00 ,,6.0
8602,8857,$10.00 ,,10.0
8603,8858,$3.99 ,,3.99
8604,8859,$5.00 ,,5.0
8605,8860,$15.00 ,,15.0
8606,8861,$89.00 ,,89.0
8607,8862,$4.00 ,,4.0
8608,8863,$16.00 ,,16.0
8609,8864,$68.00 ,,68.0
8610,8865,$4.99 ,,4.99
8611,8866,$5.00 ,,5.0
8612,8867,$5.00 ,,5.0
8613,8868,$65.00 ,,65.0
8614,8869,$4.99 ,,4.99
8615,8870,$5.00 ,,5.0
8616,8871,$6.00 ,,6.0
8617,8872,$3.99 ,,3.99
8618,8873,$70.00 ,,70.0
8619,8874,$30.00 ,,30.0
8620,8875,$34.00 ,,34.0
8621,8876,$50.00 ,,50.0
8622,8877,$38.00 ,,38.0
8623,8878,$50.50 ,,50.5
8624,8879,$62.00 ,,62.0
8625,8880,$33.00 ,,33.0
8626,8881,$70.00 ,,70.0
8627,8882,$85.00 ,,85.0
8628,8883,$85.00 ,,85.0
8629,8884,$22.00 ,,22.0
8630,8885,$42.00 ,,42.0
8631,8886,$38.00 ,,38.0
8632,8887,$69.00 ,,69.0
8633,8888,$69.00 ,,69.0
8634,8889,$49.00 ,,49.0
8635,8890,$70.00 ,,70.0
8636,8891,$50.00 ,,50.0
8637,8892,$40.00 ,,40.0
8638,8893,$29.99 ,,29.99
8639,8894,$14.99 ,,14.99
8640,8895,$40.00 ,,40.0
8641,8896,$24.00 ,,24.0
8642,8897,$58.00 ,,58.0
8643,8898,$122.00 ,,122.0
8644,8899,$33.00 ,,33.0
8645,8900,$68.00 ,,68.0
8646,8901,$15.00 ,,15.0
8647,8902,$65.00 ,,65.0
8648,8903,$40.00 ,,40.0
8649,8904,$42.00 ,,42.0
8650,8905,$19.00 ,,19.0
8651,8906,$179.00 ,,179.0
8652,8907,$23.99 ,,23.99
8653,8908,$38.00 ,,38.0
8654,8909,$72.00 ,,72.0
8655,8910,$12.00 ,,12.0
8656,8911,$32.00 ,,32.0
8657,8912,$60.00 ,,60.0
8658,8913,$75.00 ,,75.0
8659,8914,$18.00 ,,18.0
8660,8915,$68.00 ,,68.0
8661,8916,$10.00 ,,10.0
8662,8917,$50.00 ,,50.0
8663,8918,$63.00 ,,63.0
8664,8919,$69.00 ,,69.0
8665,8920,$37.00 ,,37.0
8666,8921,$23.00 ,,23.0
8667,8922,$78.00 ,,78.0
8668,8923,$38.00 ,,38.0
8669,8924,$48.00 ,,48.0
8670,8925,$32.00 ,,32.0
8671,8926,$70.00 ,,70.0
8672,8927,$16.99 ,,16.99
8673,8928,$60.00 ,,60.0
8674,8929,$68.00 ,,68.0
8675,8930,$35.00 ,,35.0
8676,8931,$4.00 ,,4.0
8677,8932,$130.00 ,,130.0
8678,8933,$15.00 ,,15.0
8679,8934,$19.99 ,,19.99
8680,8935,$100.00 ,,100.0
8681,8936,$55.00 ,,55.0
8682,8937,$32.00 ,,32.0
8683,8938,$19.99 ,,19.99
8684,8939,$66.00 ,,66.0
8685,8940,$17.99 ,,17.99
8686,8941,$46.00 ,,46.0
8687,8942,$19.99 ,,19.99
8688,8943,$56.00 ,,56.0
8689,8944,$66.00 ,,66.0
8690,8945,$24.00 ,,24.0
8691,8946,$32.00 ,,32.0
8692,8947,$34.00 ,,34.0
8693,8948,$24.00 ,,24.0
8694,8949,$52.00 ,,52.0
8695,8950,$14.00 ,,14.0
8696,8951,$75.00 ,,75.0
8697,8952,$69.00 ,,69.0
8698,8954,$24.00 ,,24.0
8699,8955,$55.00 ,,55.0
8700,8956,$12.99 ,,12.99
8701,8957,$10.00 ,,10.0
8702,8958,$10.00 ,,10.0
8703,8959,$24.00 ,,24.0
8704,8960,$4.00 ,,4.0
8705,8961,$15.00 ,,15.0
8706,8962,$60.00 ,,60.0
8707,8963,$70.00 ,,70.0
8708,8964,$11.49 ,,11.49
8709,8965,$17.50 ,,17.5
8710,8966,$22.00 ,,22.0
8711,8967,$15.00 ,,15.0
8712,8968,$15.00 ,,15.0
8713,8969,$76.00 ,,76.0
8714,8970,$15.00 ,,15.0
8715,8971,$8.00 ,,8.0
8716,8972,$5.00 ,,5.0
8717,8973,$5.00 ,,5.0
8718,8974,$11.49 ,,11.49
8719,8975,$14.99 ,,14.99
8720,8976,$42.00 ,,42.0
8721,8977,$11.49 ,,11.49
8722,8978,$5.00 ,,5.0
8723,8979,$20.00 ,,20.0
8724,8980,$58.00 ,,58.0
8725,8981,$4.00 ,,4.0
8726,8982,$15.00 ,,15.0
8727,8983,$9.00 ,,9.0
8728,8984,$3.50 ,,3.5
8729,8985,$45.00 ,,45.0
8730,8986,$7.00 ,,7.0
8731,8987,$5.00 ,,5.0
8732,8988,$4.50 ,,4.5
8733,8989,$8.00 ,,8.0
8734,8990,$3.00 ,,3.0
8735,8991,$6.00 ,,6.0
8736,8992,$4.00 ,,4.0
8737,8993,$38.00 ,,38.0
8738,8994,$14.00 ,,14.0
8739,8995,$3.00 ,,3.0
8740,8996,$15.00 ,,15.0
8741,8997,$12.00 ,,12.0
8742,8998,$5.00 ,,5.0
8743,8999,$52.00 ,,52.0
8744,9000,$15.00 ,,15.0
8745,9001,$12.00 ,,12.0
8746,9002,$15.00 ,,15.0
8747,9003,$5.00 ,,5.0
8748,9004,$5.00 ,,5.0
8749,9005,$34.00 ,,34.0
8750,9006,$28.00 ,,28.0
8751,9007,$2.49 ,,2.49
8752,9008,$4.99 ,,4.99
8753,9009,$6.00 ,,6.0
8754,9010,$5.90 ,,5.9
8755,9011,$7.90 ,,7.9
8756,9012,$6.80 ,,6.8
8757,9013,$17.00 ,,17.0
8758,9015,$17.00 ,,17.0
8759,9016,$80.00 ,,80.0
8760,9019,$29.00 ,,29.0
8761,9020,$6.00 ,,6.0
8762,9021,$19.00 ,,19.0
8763,9022,$36.00 ,,36.0
8764,9023,$45.00 ,,45.0
8765,9024,$23.00 ,,23.0
8766,9025,$35.00 ,,35.0
8767,9026,$49.00 ,,49.0
8768,9027,$19.99 ,,19.99
8769,9028,$21.00 ,,21.0
8770,9029,$24.00 ,,24.0
8771,9030,$24.99 ,,24.99
8772,9031,$29.99 ,,29.99
8773,9032,$110.00 ,,110.0
8774,9033,$45.00 ,,45.0
8775,9034,$44.00 ,,44.0
8776,9036,$44.00 ,,44.0
8777,9037,$21.00 ,,21.0
8778,9038,$17.99 ,,17.99
8779,9039,$19.00 ,,19.0
8780,9040,$29.99 ,,29.99
8781,9041,$19.00 ,,19.0
8782,9042,$35.00 ,,35.0
8783,9043,$52.00 ,,52.0
8784,9044,$29.50 ,,29.5
8785,9045,$34.00 ,,34.0
8786,9046,$29.00 ,,29.0
8787,9047,$10.00 ,,10.0
8788,9048,$26.00 ,,26.0
8789,9049,$20.00 ,,20.0
8790,9050,$22.00 ,,22.0
8791,9051,$16.99 ,,16.99
8792,9052,$36.00 ,,36.0
8793,9053,$50.00 ,,50.0
8794,9054,$16.99 ,,16.99
8795,9055,$16.00 ,,16.0
8796,9056,$10.00 ,,10.0
8797,9057,$32.00 ,,32.0
8798,9058,$19.00 ,,19.0
8799,9059,$29.00 ,,29.0
8800,9060,$18.99 ,,18.99
8801,9061,$20.00 ,,20.0
8802,9062,$20.00 ,,20.0
8803,9063,$30.00 ,,30.0
8804,9064,$42.00 ,,42.0
8805,9065,$9.99 ,,9.99
8806,9066,$30.00 ,,30.0
8807,9067,$13.00 ,,13.0
8808,9068,$11.49 ,,11.49
8809,9069,$35.00 ,,35.0
8810,9070,$17.00 ,,17.0
8811,9071,$39.00 ,,39.0
8812,9072,$19.00 ,,19.0
8813,9073,$11.00 ,,11.0
8814,9074,$6.00 ,,6.0
8815,9075,$22.00 ,,22.0
8816,9076,$10.00 ,,10.0
8817,9077,$48.00 ,,48.0
8818,9078,$16.99 ,,16.99
8819,9079,$17.99 ,,17.99
8820,9080,$10.00 ,,10.0
8821,9081,$7.99 ,,7.99
8822,9082,$5.00 ,,5.0
8823,9083,$58.00 ,,58.0
8824,9084,$21.00 ,,21.0
8825,9085,$26.99 ,,26.99
8826,9086,$9.99 ,,9.99
8827,9087,$42.00 ,,42.0
8828,9088,$58.00 ,,58.0
8829,9089,$25.00 ,,25.0
8830,9090,$44.50 ,,44.5
8831,9091,$7.00 ,,7.0
8832,9092,$20.00 ,,20.0
8833,9093,$12.00 ,,12.0
8834,9094,$20.00 ,,20.0
8835,9095,$12.99 ,,12.99
8836,9096,$12.00 ,,12.0
8837,9097,$45.00 ,,45.0
8838,9098,$6.99 ,,6.99
8839,9099,$8.49 ,,8.49
8840,9100,$40.00 ,,40.0
8841,9101,$8.99 ,,8.99
8842,9102,$50.00 ,,50.0
8843,9103,$7.99 ,,7.99
8844,9104,$8.49 ,,8.49
8845,9105,$19.00 ,,19.0
8846,9106,$28.00 ,,28.0
8847,9107,$52.00 ,,52.0
8848,9108,$5.50 ,,5.5
8849,9109,$26.00 ,,26.0
8850,9110,$40.00 ,,40.0
8851,9111,$3.50 ,,3.5
8852,9112,$16.00 ,,16.0
8853,9113,$30.00 ,,30.0
8854,9114,$45.00 ,,45.0
8855,9115,$40.00 ,,40.0
8856,9116,$6.00 ,,6.0
8857,9117,$5.00 ,,5.0
8858,9118,$5.00 ,,5.0
8859,9119,$3.99 ,,3.99
8860,9120,$50.00 ,,50.0
8861,9121,$16.00 ,,16.0
8862,9122,$89.00 ,,89.0
8863,9123,$18.00 ,,18.0
8864,9124,$48.00 ,,48.0
8865,9125,$22.00 ,,22.0
8866,9126,$21.00 ,,21.0
8867,9127,$5.00 ,,5.0
8868,9128,$17.00 ,,17.0
8869,9129,$14.00 ,,14.0
8870,9130,$12.00 ,,12.0
8871,9131,$10.00 ,,10.0
8872,9132,$22.00 ,,22.0
8873,9133,$20.00 ,,20.0
8874,9134,$9.99 ,,9.99
8875,9135,$44.00 ,,44.0
8876,9136,$15.00 ,,15.0
8877,9137,$12.99 ,,12.99
8878,9138,$11.99 ,,11.99
8879,9139,$9.99 ,,9.99
8880,9140,$11.99 ,,11.99
8881,9141,$29.00 ,,29.0
8882,9142,$32.00 ,,32.0
8883,9143,$16.99 ,,16.99
8884,9144,$26.99 ,,26.99
8885,9145,$16.99 ,,16.99
8886,9146,$18.99 ,2 Options,18.99
8887,9147,$8.00 ,,8.0
8888,9148,$14.95 ,,14.95
8889,9150,$39.00 ,,39.0
8890,9152,$15.99 ,,15.99
8891,9154,$75.00 ,,75.0
8892,9155,$32.00 ,,32.0
8893,9156,$28.00 ,,28.0
8894,9157,$65.00 ,,65.0
8895,9158,$38.99 ,,38.99
8896,9159,$67.00 ,,67.0
8897,9160,$46.00 ,,46.0
8898,9161,$70.00 ,,70.0
8899,9162,$21.00 ,,21.0
8900,9163,$48.00 ,,48.0
8901,9164,$24.99 ,,24.99
8902,9165,$24.99 ,,24.99
8903,9166,$18.00 ,,18.0
8904,9167,$16.00 ,,16.0
8905,9168,$29.95 ,,29.95
8906,9169,$42.00 ,,42.0
8907,9170,$34.00 ,,34.0
8908,9171,$60.00 ,,60.0
8909,9172,$32.00 ,,32.0
8910,9173,$24.99 ,,24.99
8911,9174,$48.00 ,,48.0
8912,9175,$80.00 ,,80.0
8913,9176,$26.99 ,,26.99
8914,9178,$42.00 ,,42.0
8915,9179,$58.00 ,,58.0
8916,9180,$65.00 ,,65.0
8917,9181,$42.00 ,,42.0
8918,9182,$27.50 ,,27.5
8919,9183,$28.00 ,,28.0
8920,9184,$24.00 ,,24.0
8921,9185,$82.00 ,,82.0
8922,9186,$59.00 ,,59.0
8923,9187,$20.00 ,,20.0
8924,9188,$24.99 ,,24.99
8925,9189,$65.00 ,,65.0
8926,9190,$22.99 ,,22.99
8927,9191,$29.99 ,,29.99
8928,9192,$80.00 ,,80.0
8929,9193,$42.00 ,,42.0
8930,9194,$33.00 ,,33.0
8931,9195,$48.00 ,,48.0
8932,9196,$52.00 ,,52.0
8933,9197,$38.00 ,,38.0
8934,9198,$32.00 ,,32.0
8935,9199,$53.00 ,,53.0
8936,9200,$36.00 ,,36.0
8937,9201,$17.99 ,,17.99
8938,9202,$65.00 ,,65.0
8939,9203,$27.49 ,,27.49
8940,9204,$68.00 ,,68.0
8941,9205,$22.99 ,,22.99
8942,9206,$85.00 ,,85.0
8943,9207,$19.99 ,,19.99
8944,9208,$51.00 ,,51.0
